stop_id,stop_name,stop_lat,stop_lon
112,Glinki - Zajęcza,53.0999456091368,18.0346884901204
113,Glinki,53.0974760875006,18.0398333137556
114,Szpitalna - Łomżyńska,53.1025327291269,18.0450014806052
115,Szarych Szeregów,53.1069807039487,18.0472436591556
116,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.1057183605194,18.0505315266635
117,Wojska Polskiego - Baczyńskiego,53.1029363164553,18.0573125665335
118,Kapuściska,53.1027447514643,18.0591667515968
119,Toruńska - Kazimierza Wielkiego,53.1154176499882,18.0594392935338
120,Toruńska - Zajezdnia Tramwajowa,53.1161085323809,18.0643909684329
121,Toruńska - Równa,53.1178619976472,18.0769371816204
122,Toruńska - Kielecka,53.118114409022,18.0824709109746
123,Stomil,53.1149438024889,18.1061734736175
124,Dworzec Łęgnowo,53.1116973150245,18.1140846244187
125,Toruńska - Wypaleniska,53.1046640179572,18.122004049277
126,Toruńska - Przyłubska,53.1003084451619,18.1248560241442
127,Toruńska - Wieża Ciśnień,53.0953610429162,18.1255878281673
128,Plątnowska - Kościół,53.0912214223437,18.1321891749737
129,Plątnowska - Przejazd,53.0844978375945,18.1248896840519
130,Nowotoruńska - Przepompownia,53.0876392361598,18.1162148413767
131,Nowotoruńska - Żółwińska,53.0929125078953,18.1129958555134
132,Spółdzielcza,53.0951150519628,18.1075226741523
133,Łęgnowo,53.0999319271904,18.1048967633303
134,Świetlicowa,53.0959202039806,18.1087161879981
135,Nowotoruńska - Żółwińska,53.0921370551631,18.1134178784859
136,Nowotoruńska - Przepompownia,53.0882749791388,18.1159769959594
137,Plątnowska - Przejazd,53.0839409731217,18.1245207232393
138,Plątnowska - Kościół,53.091447724802,18.132474518406
139,Toruńska - Wieża Ciśnień,53.095414506389,18.1256066463787
140,Toruńska - Przyłubska,53.1007194140398,18.1246168820865
141,Toruńska - Wypaleniska,53.1046628433555,18.1220487936298
142,Toruńska - Kielecka,53.1182105345601,18.0846601601143
143,Toruńska - Równa,53.1178320345485,18.074618169072
144,Toruńska - Zajezdnia Tramwajowa,53.1159736127004,18.0636938103879
146,Wojska Polskiego - Baczyńskiego,53.1039702715722,18.0559215694291
147,Wojska Polskiego - Prezydenta Lecha Kaczyńskiego,53.1056919579531,18.0515607404514
148,Szarych Szeregów,53.1073882743244,18.0474817078113
149,Szpitalna - Łomżyńska,53.1022773726874,18.0447891845646
150,Glinki,53.0975534462111,18.0399732348836
151,Glinki - Zajęcza,53.0996187074735,18.0355171050404
152,Glinki - Stadion BKS Chemik,53.1016401500405,18.0317149109607
153,Magnuszewska - Modrakowa,53.1068310304203,18.032692953121
154,Wojska Polskiego - Kładka,53.1100875622573,18.0305311148547
155,Wojska Polskiego - Ujejskiego,53.1139347017891,18.0231793934229
156,Wzgórze Wolności,53.1149541924385,18.0152546804862
157,Rondo Kujawskie,53.1153124907275,18.0078513942489
158,Nowy Rynek,53.1204132438809,17.9974450698329
159,Garbary,53.1265728781762,17.9913855855742
160,Warszawska - Fredry,53.1332483234746,17.995916719091
161,Fredry - Warszawska,53.1328584658547,17.9967568205279
162,Mazowiecka - Pomorska,53.1327232822474,18.00461239102
163,Gdańska - Chodkiewicza,53.134267846637,18.0121668393962
164,Gdańska - Artyleryjska,53.1385534840591,18.0165793748182
165,Sułkowskiego - Czerkaska,53.1400255726727,18.0287214252687
166,Błonie,53.114854020054,17.9605296967508
167,Szubińska - Żwirki i Wigury,53.1157892928972,17.9663035293872
168,Szubińska - Gnieźnieńska,53.1179628891355,17.9739717118546
169,Piękna - Szubińska,53.1186386513555,17.9793097872962
170,Solskiego - Kossaka,53.1130003162645,17.9839712774332
171,Skorupki - Czackiego,53.1108888467017,17.9817476543103
172,Inowrocławska - Skorupki,53.1077187809981,17.9794211385941
173,Inowrocławska - Zajezdnia,53.1075594497354,17.9847001604702
174,Brzozowa - Bielicka,53.1086719198465,17.9912480182215
175,Brzozowa - Jesionowa,53.1091141363083,18.0026064504719
176,Rondo Kujawskie,53.1122205204783,18.0085022601954
177,Rondo Jagiellonów,53.1230744087292,18.0102922527504
178,Dworzec Autobusowy,53.1227803801274,18.019764331827
179,Rondo Fordońskie,53.1207451292197,18.0371859198915
180,Fordońska - Bałtycka,53.1205540004891,18.0474718637995
181,Most Kazimierza Wielkiego,53.1207317058872,18.0580679628685
182,Fordońska - Fabryczna,53.1221814553024,18.0663779603701
183,Fordońska - Wyścigowa,53.1249678275488,18.0779235252576
184,Dworzec Wschód,53.1265904404003,18.0854102197225
185,Tor Regatowy,53.1279506388267,18.1293895023365
186,Brdyujście,53.1324171789013,18.1373552389273
187,Kaliskiego - Politechnika,53.1426676400913,18.1336607896726
188,Korfantego - Prejsa,53.1492756231996,18.1221005419305
189,Twardzickiego - Łochowskiego,53.152281243903,18.1233958745942
190,Twardzickiego - Kleina,53.1525525626885,18.1308655839249
191,Twardzickiego - Thommee,53.1530311331037,18.1410283802764
192,Twardzickiego - Witosa,53.1545878415535,18.1477995827209
193,Twardzickiego - Przybory,53.1576155416618,18.15096872816
194,Pelplińska - Taterników,53.1611410178286,18.1611326333464
195,Pelplińska - Jarużyńska,53.1651078820959,18.1621127626932
196,Tatrzańskie,53.169368541609,18.1632045102273
197,Pelplińska - Jarużyńska,53.1660849257514,18.1615561348087
198,Pelplińska - Taterników,53.1601698721985,18.1597744285403
199,Twardzickiego - Przybory,53.1575859659449,18.1507271733306
200,Twardzickiego - Witosa,53.1544415760068,18.1475495047072
201,Twardzickiego - Thommee,53.153138142592,18.1407220355177
202,Twardzickiego - Kleina,53.1527227171402,18.1284993479662
203,Twardzickiego - Łochowskiego,53.1526697853495,18.1246956873148
204,Korfantego - Prejsa,53.1485973414085,18.1222457584153
205,Kaliskiego - Politechnika,53.1443651722246,18.1320344962714
206,Tor Regatowy,53.1281080928496,18.1281898931623
207,Dworzec Wschód,53.1267717435162,18.0829264505213
208,Fordońska - Wyścigowa,53.124760009098,18.0758754687532
209,Fordońska - Fabryczna,53.1225476914769,18.0668226251366
211,Fordońska - Bałtycka,53.1208949392064,18.0457470233284
212,Rondo Fordonskie,53.1210259375247,18.0332294278925
213,Dworzec Autobusowy,53.1233846548023,18.0179231147774
214,Rondo Kujawskie,53.1136062093031,18.007403403069
215,Brzozowa - Jesionowa,53.1089701185968,18.0047483746628
216,Brzozowa - Bielicka,53.1092460163966,17.9920201580461
217,Inowrocławska - Zajezdnia,53.1076428843801,17.9828080972337
218,Inowrocławska - Skorupki,53.1078638513977,17.9775781526166
219,Skorupki - Czackiego,53.1101972279012,17.9806387091321
220,Solskiego - Kossaka,53.1131742488295,17.9838488193433
221,Szubińska - Piękna,53.1191708623187,17.9774482646418
222,Szubińska - Gnieźnieńska,53.1175493728357,17.9714469909818
223,Szubińska - Żwirki i Wigury,53.1162019186217,17.9667056187905
224,Geodetów - Pienińska,53.1737078532223,18.1694510622934
225,Łoskoń,53.1728973384621,18.1745549256897
226,Bora-Komorowskiego - Braci Bażańskich,53.1691705896477,18.1750278877738
227,Bora-Komorowskiego - Gieryna,53.1665844889454,18.1748817144886
228,Bora-Komorowskiego - Kiedrowskiego,53.1627733531231,18.1748096777431
230,Piłsudskiego - Swobodna,53.1589407797816,18.1725067087915
231,Niepodległości,53.1591108474854,18.1664595299974
232,Wyzwolenia - Swobodna,53.1561949831265,18.1678905014449
233,Fordon Rynek,53.1493585163086,18.1733554474636
234,Fordońska - Wiadukt,53.1468097734898,18.1647160993458
235,Dworzec Fordon,53.1454182989484,18.1598871386612
237,Bajka,53.1516963419445,18.1527340158328
238,Andersa - Kleeberga,53.1502956656474,18.1444935474491
239,Akademicka - Igrzyskowa,53.1489977900317,18.1364256790522
241,Dworzec - Akademia,53.1389534725455,18.1360522445984
242,Fordońska - Traktorzystów,53.1365284481288,18.1270524505478
243,Fordońska - Wiślana,53.1324189828417,18.1116066120926
244,Fordońska - Sochaczewska,53.1302542417788,18.1015219586471
245,Skłodowskiej-Curie - Łęczycka,53.1256637160383,18.052662536117
246,Bałtycka - Skłodowskiej-Curie,53.1274985638686,18.04844198728
247,Głowackiego - Bałtycka,53.1312232842072,18.0469713911873
248,Głowackiego - Gajowa,53.1317210209675,18.0436872305871
249,Powst. Wielkopolskich - Wyszyńskiego,53.1301429049135,18.0385817488027
250,Powst. Wielkopolskich - Lelewela,53.1293310901842,18.0277444805131
251,Rondo Wielkopolskie,53.1294424037955,18.0208896226927
252,Paderewskiego,53.1301875630963,18.0131371813031
253,Rondo Jagiellonów,53.1238337982402,18.0065781139222
254,Focha - Opera,53.1254790068213,17.9966167790182
255,Dworzec Główny,53.134743731482,17.9925965709555
256,Żeglarska - Ludwikowo,53.13819027689,17.9774483354345
257,Saperów - Ludwikowo,53.1396142870789,17.9837830223339
258,Saperów - Zakątek,53.1428052683194,17.9791736045042
259,Saperów - Czołgistów,53.1445564802277,17.9767522912688
260,Saperów - Komandosów,53.1476918965835,17.9729157962925
261,Saperów - Kąpielisko,53.1536127779134,17.9698844232198
262,Smukalska - Błądzimska,53.1673089244741,17.9720279019749
263,Piaski,53.1711116304364,17.9695521694005
264,Smukalska - Błądzimska,53.1677248293652,17.9715777978545
265,Saperów - Kąpielisko,53.1546080192258,17.9689209270045
266,Saperów - Komandosów,53.1475852905777,17.9728635549783
267,Saperów - Czołgistów,53.1450816046594,17.9758912332748
268,Saperów - Zakątek,53.1432204424714,17.9783947333108
269,Saperów - Ludwikowo,53.1397792500811,17.9833009539026
270,Żeglarska - Ludwikowo,53.1377822092964,17.9779434900557
271,Rondo Jagiellonów,53.1242473954357,18.0087148846009
272,Markwarta - 3 Maja,53.126770971978,18.0106255330763
273,Rondo Ossolińskich,53.1258301201875,18.0179450732021
274,Rondo Wielkopolskie,53.1291681977946,18.0231878252181
275,Powst. Wielkopolskich - Lelewela,53.1294543861873,18.0299659639098
276,Powst. Wielkopolskich - Wyszyńskiego,53.1301099376778,18.0402241062091
277,Głowackiego - Gajowa,53.1316134959815,18.0440235265761
278,Głowackiego - Bałtycka,53.1311386729058,18.0471149210481
279,Skłodowskiej-Curie - Bałtycka,53.1259429285903,18.0491391227774
280,Skłodowskiej-Curie - Łęczycka,53.1252185698311,18.0545894204753
281,Fordońska - Sochaczewska,53.1304432713915,18.1035840128642
282,Fordońska - Wiślana,53.132387362371,18.112471585658
283,Fordońska - Łowicka,53.1348392041362,18.1222043195615
284,Fordońska - Traktorzystów,53.1363855715315,18.1273561043407
285,Akademicka - Kaliskiego,53.1478422451767,18.1304478620453
286,Akademicka - Igrzyskowa,53.1487488328796,18.1380230457022
287,Andersa - Kleeberga,53.1508747279249,18.1460617442821
288,Bajka,53.1516237659949,18.1537758680155
289,Brzechwy - Szafirowa,53.1503847532638,18.1547171793749
290,Dworzec Fordon,53.1453064340423,18.1566481121796
291,Fordońska - Wiadukt,53.1470560775589,18.1662749068405
292,Fordon Rynek,53.1499143779583,18.1730823272599
293,Wyzwolenia - Styki,53.1525715605527,18.1708997748273
295,Niepodległości,53.1601575631872,18.1663271580188
296,Piłsudskiego - Swobodna,53.1587193979471,18.172714803062
297,Bora-Komorowskiego - Kiedrowskiego,53.1638308533064,18.1749476494452
298,Bora-Komorowskiego - Gieryna,53.1667229144786,18.1750864857773
299,Bora-Komorowskiego - Braci Bażańskich,53.1701688473769,18.1750268187664
300,Łoskoń,53.1729019305842,18.1747199033729
301,Rondo Grunwaldzkie,53.1268466307017,17.9858580304446
302,Grunwaldzka - Kanałowa,53.1301412321612,17.9778333887222
303,Grunwaldzka - Kraszewskiego,53.1335519392337,17.9690978308868
304,Rondo Maczka,53.1377784558644,17.9644097805383
305,Orlicza - Nad Torem,53.1408537348019,17.9611670490857
306,Wiejska - Krajeńska,53.1419444467337,17.9552748864677
307,Wiejska - Chojnicka,53.146539535236,17.9567273350867
310,Opławiec - Koronowska,53.168431162849,17.9525915014026
311,Opławiec - Kolonijna,53.1736120056692,17.9558060855506
312,Opławiec - Wypoczynkowa,53.1780316579844,17.9574423036686
313,Opławiec - Meysnera,53.1855797880127,17.9591147603633
314,Opławiec - Przedszkole,53.1869467783389,17.960556349862
315,Opławiec - Elektrownia,53.1908407017862,17.9641636776521
316,Opławiec - Biwakowa,53.1953892101329,17.9692843911248
317,Smukała,53.192055128628,17.9710003267997
318,Opławiec - Biwakowa,53.1956929092777,17.9690059091211
319,Opławiec - Elektrownia,53.1910288487741,17.9641916375054
320,Opławiec - Przedszkole,53.186389708788,17.9598143139394
321,Opławiec - Meysnera,53.1850264859524,17.9585826142795
322,Opławiec - Wypoczynkowa,53.1775839128781,17.957366578636
323,Opławiec - Kolonijna,53.173169453064,17.9555212154044
324,Opławiec - Koronowska,53.1674045409949,17.9515632568611
326,Wiejska - Deszczowa,53.1497183570837,17.9576339511868
327,Wiejska - Chojnicka,53.1476486301381,17.956968111167
328,Krajeńska - Wiejska,53.1414406853782,17.9556440734451
329,Nad Torem - Orlicza,53.1401923112969,17.9628114263755
